No	EventID	REF_MCP_timestamp	DUT_MCP_timestamp	REF_MCP_maxY	DUT_MCP_maxY	REF_MCP_e_peak	DUT_MCP_e_peak	TrackerX	TrackerY	
281	1173	166.0903	167.0551	0.4902	0.0699	2.6168	2.3893	0.0000	0.0000
282	1174	161.0208	161.8313	0.9739	0.2461	5.1624	8.6071	27.9233	21.2419
283	1175	166.1535	166.9331	2.1119	0.2747	11.4566	8.1466	0.0000	0.0000
284	1176	156.8121	157.5258	2.0934	0.1264	11.3127	4.7914	21.6091	22.7725
285	1177	174.5536	175.5236	0.4552	0.0709	2.3816	2.0111	0.0000	0.0000
286	1179	169.8242	170.6106	2.2537	0.1730	12.0537	4.3655	23.0238	27.1738
287	1180	178.3198	179.0684	3.1268	0.2889	17.1750	7.8089	22.6707	23.8002
288	1181	172.3373	173.0629	2.0374	0.3161	11.0247	10.2237	0.0000	0.0000
289	1182	156.7291	157.7529	0.6089	0.0469	3.1265	0.7725	32.1154	27.6965
290	1183	159.9250	160.6717	1.7394	0.2607	9.4069	9.7430	25.5889	29.5091
291	1184	158.3764	159.1189	2.0594	0.2363	11.1131	8.3550	24.2431	30.0067
292	1185	176.4174	177.7913	0.1246	0.0185	0.4944	0.2391	0.0000	0.0000
293	1187	159.9449	160.7247	3.0725	0.1960	16.7222	6.8378	0.0000	0.0000
294	1190	160.6920	161.4819	0.9356	0.1688	5.0751	4.9878	31.0085	23.6034
295	1191	362.6731	668.7756	0.0456	0.0149	0.0989	0.0442	0.0000	0.0000
296	1192	161.6929	162.4546	0.3848	0.1343	1.9275	3.6317	19.5082	29.8803
297	1193	169.1005	169.8392	2.0638	0.1695	10.9665	5.7025	0.0000	0.0000
298	1194	158.2784	159.0709	0.1248	0.0484	0.6115	0.8578	19.6581	21.2952
299	1195	158.9544	159.6619	0.2221	0.0733	1.2044	1.8896	0.0000	0.0000
300	1196	169.6261	170.9344	0.2227	0.0225	1.1091	0.3312	35.1772	28.3201
301	1197	170.7059	171.4502	2.0587	0.2964	11.0699	11.7964	26.1162	26.1093
302	1199	177.8456	178.6867	1.2790	0.1470	7.0995	4.2931	20.8507	25.2058
303	1200	157.0671	158.0960	0.2941	0.0643	1.5352	0.9217	0.0000	0.0000
304	1201	161.4288	162.2306	1.3191	0.2290	7.0397	7.0719	24.3851	27.8528
305	1204	168.6883	169.4509	0.8196	0.0983	4.3590	3.3456	28.0267	32.0945
306	1205	163.8864	164.6219	1.8658	0.3630	10.1942	12.6625	24.5240	28.2613
