No	EventID	REF_MCP_timestamp	DUT_MCP_timestamp	REF_MCP_maxY	DUT_MCP_maxY	REF_MCP_e_peak	DUT_MCP_e_peak	TrackerX	TrackerY	
159	197	161.9108	162.7402	0.5255	0.0902	2.7859	2.7075	0.0000	0.0000
160	198	164.1476	165.3471	0.2516	0.0261	1.3244	0.3235	25.5421	25.4142
161	199	170.1041	170.8913	1.7253	0.4185	9.2156	14.4254	0.0000	0.0000
162	200	161.7680	162.4505	1.1457	0.0668	6.0204	2.5085	0.0000	0.0000
163	781	157.0931	157.8919	0.7555	0.1172	4.0142	1.9152	0.0000	0.0000
164	782	176.8917	177.6822	2.3335	0.2191	12.5633	6.8050	27.3986	17.0619
165	783	157.8792	158.5682	1.6051	0.2387	8.7397	9.2478	0.0000	0.0000
166	784	179.3875	180.1496	1.3166	0.3552	7.0898	10.9874	0.0000	0.0000
167	785	178.8411	179.5965	1.7765	0.2895	9.5004	10.4387	21.4543	30.5898
168	786	164.9947	165.7182	2.0281	0.1250	10.8867	3.8515	0.0000	0.0000
169	787	171.9053	172.6876	1.6991	0.2531	8.9194	8.4388	24.2727	22.2957
170	788	812.1968	83.6434	0.0445	0.0130	0.1014	0.0520	25.4569	25.8173
171	789	163.7257	164.5155	1.6805	0.3557	8.7639	11.3391	0.0000	0.0000
172	791	175.1269	700.0257	0.1213	0.0142	0.6027	0.0464	0.0000	0.0000
173	792	156.6280	157.4737	0.4889	0.0536	2.8655	1.4110	24.2199	32.8143
174	793	157.9722	158.9063	0.2847	0.0499	1.4567	1.8346	20.9080	26.6705
175	794	164.7145	165.5000	2.1630	0.1981	11.4669	4.2920	27.4315	28.6771
176	796	157.8308	158.5817	1.0684	0.1227	5.5869	3.7870	0.0000	0.0000
177	797	157.7972	158.5326	1.6560	0.1181	8.9218	3.1958	0.0000	0.0000
178	798	156.4581	157.2431	1.4384	0.4621	7.7267	13.7946	18.8465	26.7503
179	799	168.3659	169.0806	1.7135	0.2278	9.2363	8.2027	0.0000	0.0000
180	800	161.0214	161.7357	1.6017	0.2353	9.3297	7.2290	20.3834	22.6618
181	801	174.5791	175.3561	1.6597	0.4130	8.9218	13.6476	26.5429	28.8615
182	802	156.9360	157.6776	1.7560	0.3065	9.8397	8.5690	30.2324	27.8100
183	803	179.0111	179.7790	1.7949	0.3058	9.7126	8.8335	24.4555	27.0637
184	804	164.4935	165.2012	2.1949	0.3206	11.4563	8.3565	0.0000	0.0000
185	806	177.2643	178.0470	1.3193	0.1212	7.0853	5.9869	30.2659	26.3742
186	807	166.8956	167.6960	1.9143	0.2445	10.0793	8.2874	31.3563	25.1572
187	808	158.2349	158.9841	1.4770	0.3052	7.9364	9.5539	24.3748	28.8662
188	810	175.6062	177.1328	0.1098	0.0167	0.5711	0.1613	19.5756	25.4439
189	812	160.8475	161.5971	1.9122	0.3145	10.2950	10.8126	0.0000	0.0000
190	814	161.4036	162.1717	1.1478	0.1987	5.9212	6.8881	27.9954	35.5763
191	815	157.4852	158.2112	1.6622	0.3077	8.9578	8.8741	0.0000	0.0000
192	816	178.4774	180.0235	0.4490	0.0239	2.3234	0.2733	0.0000	0.0000
193	817	163.0247	163.7720	1.6127	0.1061	8.8947	3.1240	20.0122	22.7661
194	818	168.3098	169.5178	0.4813	0.0266	2.5760	0.3357	25.7010	20.3101
195	819	154.7763	155.5835	1.2129	0.1353	6.4917	3.6088	0.0000	0.0000
196	820	169.3476	170.1481	1.3143	0.1448	7.2596	4.0245	24.2864	20.8744
197	821	171.7257	172.5659	0.7550	0.1232	3.8535	4.8122	22.3992	28.6406
198	822	166.8329	167.5755	1.4018	0.4349	8.5986	17.0139	19.0055	26.9137
199	824	176.3660	177.1535	1.6759	0.2352	8.8218	6.2778	0.0000	0.0000
200	825	165.0395	165.8304	2.3862	0.1882	12.9354	5.8905	35.7037	29.1278
201	826	175.7176	176.4810	3.1411	0.4342	17.4396	17.5639	23.7760	27.9873
202	827	173.1987	173.9707	2.0090	0.2227	10.7690	8.2191	34.4692	29.0564
203	828	167.8344	168.5644	0.9639	0.0647	5.1857	1.5696	21.6487	31.7456
204	829	164.9663	165.9478	1.0560	0.0519	5.7846	0.8780	0.0000	0.0000
205	831	171.6413	172.5364	0.8277	0.0937	4.4003	4.0583	28.9519	26.7180
206	832	178.5073	179.4056	0.7578	0.0929	4.1011	2.8185	0.0000	0.0000
207	833	157.0747	157.8786	0.9098	0.0979	4.6779	3.5896	24.9139	24.3507
208	834	167.6545	168.4278	1.6151	0.1710	8.6999	4.7734	19.5710	25.7174
209	835	174.5731	175.3021	1.9266	0.2583	10.2585	9.7722	0.0000	0.0000
210	836	175.3619	176.1108	2.2097	0.1381	12.0522	4.2428	24.6247	18.3218
211	837	179.5088	180.2699	1.8968	0.1479	10.3366	4.5884	27.2673	28.4664
212	838	167.6892	168.4161	0.6527	0.0815	3.4529	2.6589	28.9932	28.3374
213	839	171.2239	171.9326	2.3528	0.3164	12.4373	11.7424	0.0000	0.0000
214	841	157.5273	158.2923	1.9626	0.2749	10.7210	9.3782	21.3951	29.5317
